 ,Frame,Label,X,Y,Area,Area Conv. Hull,Peri.,Peri. Conv. Hull,Feret,Min. Feret,Maximum inscriped circle diameter,Area equivalent circle diameter,Long Side Length MBR,Short Side Length MBR,Aspect Ratio,Area/Peri.,Circ.,Elong.,Convexity,Solidity,Num. of Holes,Thinnes Rt.,Contour Temp.,Orientation,Fract. Dim.,Fract. Dim. Goodness
1974,1,1974,1683.067,4400.170,25325.539,26318.864,581.725,583.586,206.959,159.757,153.298,179.570,191.733,158.525,1.209,43.535,13.362,0.470,1,0.962,0,0.940,0.108,30.816,1.719,0.998
1975,1,1975,2201.806,4364.149,6825.925,6944.784,294.580,298.616,108.789,81.433,81.793,93.226,101.981,81.585,1.250,23.172,12.713,0.495,1,0.983,0,0.988,0.139,108.192,1.578,0.990
1976,1,1976,45.232,4377.778,6528.776,6732.535,303.345,310.282,117.998,81.585,81.168,91.174,104.895,81.585,1.286,21.523,14.094,0.488,1,0.970,0,0.892,0.155,119.005,1.578,0.992
1977,1,1977,174.047,4378.866,14628.194,14882.893,437.716,441.782,166.798,115.128,115.673,136.474,154.539,115.379,1.339,33.419,13.098,0.533,1,0.983,0,0.959,0.129,26.755,1.735,0.999
1978,1,1978,1040.396,4367.947,9143.683,9296.502,333.252,338.941,114.232,99.068,101.773,107.899,104.895,99.068,1.059,27.438,12.146,0.280,1,0.984,0,1.000,0.146,114.766,1.621,0.995
1979,1,1979,3130.999,4374.667,7131.563,7428.712,307.249,311.593,116.003,74.858,75.758,95.290,108.867,75.645,1.439,23.211,13.237,0.592,1,0.960,0,0.949,0.140,84.551,1.601,0.993
1980,1,1980,5237.513,4365.171,7275.892,7420.222,307.541,312.974,116.003,78.671,77.749,96.249,104.895,78.671,1.333,23.658,12.999,0.516,1,0.981,0,0.967,0.147,81.193,1.601,0.992
1981,1,1981,3900.238,4373.881,4966.624,5153.403,277.343,279.316,118.644,54.363,55.285,79.522,113.786,53.727,2.118,17.908,15.487,0.745,1,0.964,0,0.811,0.123,110.838,1.479,0.985
1982,1,1982,4862.012,4362.103,5340.182,5509.981,262.389,265.300,100.260,71.678,70.172,82.458,84.096,75.645,1.112,20.352,12.892,0.499,1,0.969,0,0.975,0.133,135.694,1.602,0.965
1983,1,1983,3720.613,4366.045,4168.568,4261.958,229.242,230.956,79.583,66.457,65.153,72.853,67.772,67.772,1.000,18.184,12.607,0.190,1,0.978,0,0.997,0.124,138.303,1.525,0.967
1984,1,1984,4789.260,4373.290,5425.082,5773.170,273.730,274.779,98.982,70.793,70.895,83.111,89.144,71.432,1.248,19.819,13.811,0.392,1,0.940,0,0.910,0.111,118.102,1.606,0.965
1985,1,1985,5078.052,4389.918,10137.008,10366.236,363.159,368.558,140.647,98.475,99.068,113.608,113.636,107.809,1.054,27.913,13.010,0.527,1,0.978,0,0.966,0.141,126.188,1.613,0.992
1986,1,1986,2366.211,4375.068,3412.962,3531.822,204.196,207.077,70.955,61.189,59.429,65.921,67.016,61.189,1.095,16.714,12.217,0.299,1,0.966,0,1.000,0.140,90.050,1.457,0.950
1987,1,1987,3468.749,4424.037,17285.551,17710.048,490.967,493.506,184.305,132.913,127.275,148.353,157.774,149.058,1.058,35.207,13.945,0.502,1,0.976,0,0.901,0.116,48.018,1.778,0.998
1988,1,1988,4022.958,4401.476,14679.134,15001.752,437.343,439.844,161.838,118.330,116.696,136.712,144.664,123.483,1.172,33.564,13.030,0.482,1,0.978,0,0.964,0.118,171.662,1.737,0.999
1989,1,1989,5492.736,4379.007,3531.822,3676.151,219.814,222.298,85.100,54.145,54.977,67.059,84.045,54.199,1.551,16.067,13.681,0.576,1,0.961,0,0.919,0.134,136.785,1.464,0.965
1990,1,1990,525.703,4400.573,4932.664,5068.504,251.340,254.489,96.506,67.991,67.960,79.249,87.413,69.930,1.250,19.625,12.807,0.546,1,0.973,0,0.981,0.137,118.496,1.582,0.965
1991,1,1991,2491.560,4386.192,4338.368,4474.207,252.296,256.363,103.469,52.448,53.727,74.322,101.981,52.448,1.944,17.196,14.672,0.690,1,0.970,0,0.856,0.144,178.147,1.445,0.984
1992,1,1992,5677.928,4382.139,1681.011,1731.951,145.338,147.867,56.575,34.965,39.092,46.264,55.361,34.965,1.583,11.566,12.566,0.613,1,0.971,0,1.000,0.146,91.610,1.249,0.929
1993,1,1993,3627.583,4435.137,11002.983,11393.521,410.676,409.166,155.770,97.523,90.467,118.361,152.910,99.452,1.538,26.792,15.328,0.644,0.996,0.966,0,0.820,0.110,110.528,1.645,0.997
1994,1,1994,1382.592,4416.887,11605.770,11945.368,409.639,413.139,162.179,80.538,81.168,121.560,161.943,79.530,2.036,28.332,14.459,0.709,1,0.972,0,0.869,0.127,169.218,1.757,0.994
1995,1,1995,3010.623,4405.823,3056.384,3115.814,193.520,199.177,71.432,49.448,52.123,62.382,63.904,51.550,1.240,15.794,12.253,0.492,1,0.981,0,1.000,0.164,125.156,1.432,0.966
1996,1,1996,3266.718,4455.017,13889.568,14178.227,440.000,442.017,177.380,102.165,101.773,132.984,166.671,104.327,1.598,31.567,13.939,0.637,1,0.980,0,0.902,0.114,111.737,1.711,0.998
1997,1,1997,436.130,4456.274,15086.652,15375.310,464.382,463.947,174.168,126.876,114.789,138.596,149.513,126.941,1.178,32.488,14.294,0.509,0.999,0.981,0,0.879,0.090,117.865,1.745,0.999
1998,1,1998,5586.157,4435.653,11342.581,11707.649,382.972,386.097,140.647,105.874,105.057,120.174,125.596,105.259,1.193,29.617,12.931,0.435,1,0.969,0,0.972,0.126,118.051,1.655,0.995
1999,1,1999,1902.509,4438.176,14008.427,14534.805,493.252,493.320,213.898,93.512,93.240,133.552,212.864,92.141,2.310,28.400,17.368,0.741,1,0.964,0,0.724,0.072,156.657,1.529,0.991
2000,1,2000,2609.949,4428.943,6104.278,6299.547,286.480,287.079,110.761,66.457,66.444,88.160,110.952,66.571,1.667,21.308,13.445,0.640,1,0.969,0,0.935,0.101,116.862,1.554,0.992
2001,1,2001,3342.900,4403.130,1664.031,1740.441,139.814,141.461,49.790,40.793,44.381,46.029,46.620,40.793,1.143,11.902,11.747,0.382,1,0.956,0,1.000,0.135,13.709,1.242,0.937
2002,1,2002,4672.992,4424.396,8549.386,8787.105,340.478,344.566,131.475,84.700,83.437,104.333,123.654,85.696,1.443,25.110,13.559,0.608,1,0.973,0,0.927,0.136,162.918,1.613,0.994
2003,1,2003,743.836,4420.512,5628.841,5730.720,265.338,269.928,100.133,69.930,74.628,84.657,99.068,69.930,1.417,21.214,12.508,0.525,1,0.982,0,1.000,0.146,0.118,1.524,0.990
2004,1,2004,2111.033,4423.178,3684.641,3828.970,216.573,217.821,79.530,57.007,54.977,68.494,75.589,58.638,1.289,17.013,12.730,0.516,1,0.962,0,0.987,0.118,75.866,1.485,0.965
2005,1,2005,3755.097,4415.583,3013.934,3192.223,204.487,208.240,73.540,55.221,48.055,61.947,67.016,55.361,1.211,14.739,13.874,0.545,1,0.944,0,0.906,0.148,10.828,1.408,0.952
2006,1,2006,5164.896,4424.175,4652.496,4813.805,243.823,248.335,88.810,72.001,67.960,76.966,72.844,72.844,1.000,19.081,12.778,0.351,1,0.966,0,0.983,0.148,127.370,1.564,0.966
2007,1,2007,271.829,4414.351,2487.557,2555.477,178.193,181.865,71.964,41.698,44.381,56.278,71.669,41.719,1.718,13.960,12.765,0.660,1,0.973,0,0.984,0.151,156.398,1.341,0.952
2008,1,2008,820.617,4411.898,1477.252,1553.662,139.814,142.188,51.878,39.146,37.314,43.369,46.983,38.324,1.226,10.566,13.233,0.472,1,0.951,0,0.950,0.145,37.899,1.213,0.924
2009,1,2009,978.533,4419.425,2088.529,2130.979,155.431,159.286,54.433,46.620,46.620,51.567,49.448,47.432,1.042,13.437,11.567,0.361,1,0.980,0,1.000,0.158,164.246,1.311,0.954
2010,1,2010,3840.544,4454.446,9491.771,9746.470,354.394,355.740,132.119,98.591,96.110,109.933,117.131,102.355,1.144,26.783,13.232,0.497,1,0.974,0,0.950,0.111,127.698,1.594,0.994
2011,1,2011,4911.562,4433.185,8540.896,8965.394,347.914,351.055,140.163,76.001,74.628,104.281,139.435,74.286,1.877,24.549,14.172,0.690,1,0.953,0,0.887,0.128,14.731,1.665,0.991
2012,1,2012,5744.081,4458.283,6282.567,6477.836,300.105,301.087,116.112,70.880,70.414,89.438,116.331,69.259,1.680,20.935,14.335,0.639,1,0.970,0,0.877,0.108,99.966,1.556,0.991
2013,1,2013,1190.408,4471.335,25537.788,27575.377,639.254,627.524,242.385,156.555,141.069,180.321,229.873,155.415,1.479,39.949,16.002,0.610,0.982,0.926,0,0.785,0.148,167.102,1.720,0.998
2014,1,2014,4260.299,4437.912,4440.247,4550.616,229.534,233.972,77.585,67.016,69.930,75.190,72.844,67.016,1.087,19.345,11.866,0.269,1,0.976,0,1.000,0.149,178.113,1.529,0.962
2015,1,2015,5295.699,4460.536,10510.566,11096.373,390.571,392.884,149.626,93.760,89.144,115.683,135.576,92.555,1.465,26.911,14.514,0.576,1,0.947,0,0.866,0.119,15.468,1.622,0.997
2016,1,2016,2342.658,4499.716,27481.988,27991.385,591.154,593.904,205.642,175.914,171.392,187.059,178.525,175.914,1.015,46.489,12.716,0.249,1,0.982,0,0.988,0.114,112.413,1.745,0.999
2017,1,2017,2949.375,4457.719,8464.486,8744.655,337.902,339.700,118.858,91.853,88.762,103.814,101.940,91.447,1.115,25.050,13.489,0.361,1,0.968,0,0.932,0.117,14.450,1.600,0.998
2018,1,2018,4156.729,4486.472,11223.722,11571.810,392.191,395.446,155.115,100.336,98.896,119.543,145.950,101.648,1.436,28.618,13.704,0.600,1,0.970,0,0.917,0.126,93.317,1.643,0.995
2019,1,2019,5427.171,4450.121,5017.564,5093.974,242.576,247.643,84.096,72.844,74.628,79.928,81.585,72.844,1.120,20.685,11.727,0.335,1,0.985,0,1.000,0.152,80.527,1.584,0.966
2020,1,2020,637.698,4453.435,8557.876,8872.004,348.869,352.923,139.282,72.082,70.895,104.385,137.812,72.082,1.912,24.530,14.222,0.704,1,0.965,0,0.884,0.135,165.871,1.665,0.991
2021,1,2021,2503.123,4434.716,3404.472,3472.392,215.828,221.927,83.437,40.793,46.620,65.839,81.585,40.793,2.000,15.774,13.682,0.694,1,0.980,0,0.918,0.163,178.595,1.465,0.933
2022,1,2022,4369.212,4491.978,14730.074,15001.752,447.727,451.352,179.521,104.355,105.057,136.949,174.266,105.057,1.659,32.900,13.609,0.646,1,0.982,0,0.923,0.126,118.472,1.740,0.998
2023,1,2023,4801.977,4467.385,6741.025,7360.792,316.760,313.527,108.163,87.825,82.824,92.644,90.655,90.655,1.000,21.281,14.885,0.280,0.990,0.916,0,0.844,0.131,87.079,1.533,0.994
2024,1,2024,914.800,4444.705,2665.846,2776.216,184.674,187.899,70.051,46.620,48.055,58.260,67.016,46.620,1.438,14.435,12.793,0.583,1,0.960,0,0.982,0.146,0.775,1.361,0.950
2025,1,2025,2158.903,4459.525,3795.010,3973.299,219.149,220.445,81.168,61.189,58.275,69.512,75.758,61.189,1.238,17.317,12.655,0.512,1,0.955,0,0.993,0.119,73.920,1.495,0.965
2026,1,2026,4587.531,4438.842,1061.245,1103.694,114.767,115.466,39.631,33.171,32.965,36.759,36.856,33.222,1.109,9.247,12.411,0.274,1,0.962,0,1.000,0.120,178.041,1.129,0.863
2027,1,2027,43.507,4463.065,5357.162,5442.062,256.492,262.852,91.494,72.844,75.758,82.589,78.671,72.844,1.080,20.886,12.280,0.301,1,0.984,0,1.000,0.158,66.762,1.596,0.966
2028,1,2028,2021.547,4501.909,10357.746,13278.291,462.389,454.439,176.396,98.718,75.981,114.839,176.396,97.947,1.801,22.400,20.642,0.673,0.983,0.780,0,0.609,0.146,30.570,1.632,0.997
2029,1,2029,3097.180,4460.388,4372.327,4431.757,233.147,240.059,84.045,63.870,63.034,74.612,82.413,61.810,1.333,18.754,12.432,0.470,1,0.987,0,1.000,0.165,48.383,1.539,0.966
2030,1,2030,3711.836,4496.568,6384.447,6571.226,304.674,307.910,129.948,65.420,66.444,90.161,126.941,65.153,1.948,20.955,14.539,0.710,1,0.972,0,0.864,0.132,107.763,1.569,0.991
2031,1,2031,5911.440,4489.279,7343.812,7573.041,303.718,306.052,103.017,89.702,86.632,96.698,97.730,91.215,1.071,24.180,12.561,0.301,1,0.970,0,1.000,0.125,69.168,1.546,0.991
2032,1,2032,1554.769,4490.356,9288.012,9525.731,344.301,347.191,123.963,96.154,99.068,108.747,105.299,102.480,1.028,26.976,12.763,0.379,1,0.975,0,0.985,0.127,158.288,1.622,0.994
2033,1,2033,3761.629,4464.541,2521.517,2665.846,190.198,193.507,75.981,48.162,49.448,56.661,67.016,49.534,1.353,13.257,14.347,0.567,1,0.946,0,0.876,0.146,148.976,1.350,0.949
2034,1,2034,4624.640,4494.587,7275.892,7471.161,307.331,310.073,110.952,88.578,84.045,96.249,96.858,86.534,1.119,23.674,12.982,0.401,1,0.974,0,0.968,0.128,16.731,1.553,0.995
2035,1,2035,294.052,4502.347,7157.033,7360.792,303.054,305.659,112.132,76.477,75.758,95.460,110.569,73.713,1.500,23.616,12.832,0.566,1,0.972,0,0.979,0.127,109.226,1.599,0.992
2036,1,2036,1729.967,4518.609,20749.453,21802.207,554.021,556.834,213.182,118.333,110.569,162.539,212.943,118.894,1.791,37.452,14.793,0.693,1,0.952,0,0.850,0.116,14.205,1.660,0.995
2037,1,2037,3346.396,4523.812,7318.342,7640.960,332.960,334.274,132.696,73.264,73.713,96.530,131.765,72.844,1.809,21.980,15.149,0.660,1,0.958,0,0.830,0.111,80.745,1.614,0.993
2038,1,2038,3931.964,4488.358,3710.111,3854.440,221.725,225.060,88.618,55.361,58.275,68.730,78.671,55.361,1.421,16.733,13.251,0.552,1,0.963,0,0.948,0.142,108.904,1.474,0.964
2039,1,2039,179.384,4507.839,10833.184,11028.453,365.734,374.009,135.199,104.895,104.895,117.445,113.636,104.895,1.083,29.620,12.347,0.419,1,0.982,0,1.000,0.155,123.304,1.634,0.993
2040,1,2040,1355.952,4503.295,5569.411,5773.170,268.869,270.324,92.921,72.789,70.414,84.209,86.926,74.912,1.160,20.714,12.980,0.457,1,0.965,0,0.968,0.117,75.158,1.616,0.965
2041,1,2041,5826.636,4486.463,3166.754,3277.123,198.671,202.247,70.051,54.107,53.727,63.498,66.571,56.274,1.183,15.940,12.464,0.422,1,0.966,0,1.000,0.147,163.199,1.426,0.952
2042,1,2042,2515.379,4509.558,9788.919,9924.759,353.730,362.151,136.232,98.896,95.578,111.641,107.809,107.809,1.000,27.673,12.782,0.500,1,0.986,0,0.983,0.156,134.466,1.596,0.994
2043,1,2043,3137.787,4519.160,7377.772,7904.149,326.480,328.056,123.792,85.647,79.263,96.921,108.163,89.950,1.202,22.598,14.447,0.515,1,0.933,0,0.870,0.115,45.192,1.561,0.993
2044,1,2044,4051.408,4501.623,7106.093,7301.362,314.103,318.845,119.783,82.171,81.168,95.120,99.068,99.068,1.000,22.623,13.884,0.534,1,0.973,0,0.905,0.142,135.169,1.545,0.987
2045,1,2045,4965.465,4531.526,25860.406,26463.193,598.963,602.376,230.849,151.515,151.515,181.457,218.920,158.980,1.377,43.175,13.873,0.594,1,0.977,0,0.906,0.118,175.780,1.722,0.998
2046,1,2046,2205.921,4490.074,1714.971,1782.891,143.054,146.613,52.528,37.879,40.793,46.729,49.534,37.879,1.308,11.988,11.933,0.473,1,0.962,0,1.000,0.158,93.781,1.248,0.938
2047,1,2047,858.728,4531.136,24417.114,24875.571,577.366,587.625,220.869,125.000,128.205,176.320,218.531,125.291,1.744,42.291,13.652,0.656,1,0.982,0,0.920,0.147,179.633,1.716,0.995
2048,1,2048,596.542,4562.708,24909.531,25987.755,593.147,591.695,204.233,162.994,153.961,178.089,191.910,163.014,1.177,41.996,14.124,0.396,0.998,0.959,0,0.890,0.103,18.303,1.717,0.997
2049,1,2049,2693.033,4562.428,17302.530,17659.109,482.786,486.179,180.747,114.143,116.112,148.426,175.697,114.232,1.538,35.839,13.471,0.601,1,0.980,0,0.933,0.123,99.236,1.788,0.999
2050,1,2050,2835.116,4533.701,10026.638,10196.437,350.490,354.826,124.476,101.981,104.895,112.988,113.636,101.981,1.114,28.608,12.252,0.362,1,0.983,0,1.000,0.136,113.871,1.605,0.989
2051,1,2051,3500.880,4551.185,11045.433,11232.212,371.049,374.683,133.684,105.077,103.756,118.590,124.237,107.848,1.152,29.768,12.465,0.429,1,0.983,0,1.000,0.130,57.558,1.645,0.995
2052,1,2052,3988.745,4523.308,3098.834,3226.183,206.480,210.291,78.725,52.463,52.448,62.814,76.483,53.727,1.424,15.008,13.758,0.554,1,0.961,0,0.913,0.148,141.665,1.430,0.960
2053,1,2053,1042.319,4547.789,9704.020,9890.799,359.627,363.966,130.892,101.981,95.578,111.155,110.761,106.860,1.037,26.984,13.328,0.404,1,0.981,0,0.943,0.136,13.596,1.600,0.993
2054,1,2054,5631.617,4541.742,8515.426,8744.655,330.967,334.862,120.631,92.141,89.144,104.126,104.001,94.865,1.096,25.729,12.864,0.401,1,0.974,0,0.977,0.135,127.847,1.557,0.983
2055,1,2055,4279.157,4539.906,6121.258,6350.487,285.152,289.377,102.314,80.099,74.628,88.283,96.154,81.585,1.179,21.467,13.283,0.415,1,0.964,0,0.946,0.141,163.907,1.558,0.989
2056,1,2056,5348.499,4533.038,5093.974,5416.592,268.287,271.839,91.494,75.098,68.209,80.535,88.618,76.260,1.162,18.987,14.130,0.358,1,0.940,0,0.889,0.138,123.898,1.593,0.966
2057,1,2057,3056.245,4544.637,4576.086,4762.865,240.291,245.405,89.761,64.103,62.764,76.331,87.413,64.103,1.364,19.044,12.618,0.554,1,0.961,0,0.996,0.153,78.941,1.554,0.963
2058,1,2058,1465.738,4533.801,2631.886,2776.216,189.242,188.691,74.286,45.255,45.514,57.888,71.669,45.607,1.571,13.907,13.607,0.627,0.997,0.948,0,0.924,0.106,128.119,1.373,0.955
2059,1,2059,66.420,4589.850,17404.410,18126.056,498.030,504.283,181.800,119.368,122.378,148.862,175.431,116.877,1.501,34.946,14.251,0.519,1,0.960,0,0.882,0.137,89.242,1.790,0.999
2060,1,2060,5137.336,4541.908,3285.613,3395.982,203.904,205.803,70.051,57.689,54.977,64.679,65.931,57.689,1.143,16.113,12.654,0.397,1,0.967,0,0.993,0.129,140.764,1.436,0.950
2061,1,2061,2186.705,4622.698,22549.323,22948.351,556.305,566.066,214.374,149.712,139.008,169.442,192.308,151.515,1.269,40.534,13.724,0.558,1,0.983,0,0.916,0.146,114.202,1.683,0.997
2062,1,2062,5751.536,4542.569,3871.420,3981.789,218.776,223.333,82.516,61.189,64.103,70.209,67.016,61.189,1.095,17.696,12.363,0.420,1,0.972,0,1.000,0.152,147.647,1.483,0.947
2063,1,2063,5279.036,4606.760,21275.830,21581.468,532.005,536.619,200.457,133.863,133.015,164.588,199.374,132.920,1.500,39.992,13.303,0.583,1,0.986,0,0.945,0.127,121.811,1.686,0.996
2064,1,2064,2447.231,4571.802,6673.105,7284.382,329.056,330.216,120.631,88.190,70.172,92.176,113.150,86.288,1.311,20.280,16.226,0.489,1,0.916,0,0.774,0.109,40.982,1.530,0.995
2065,1,2065,3908.083,4548.012,2852.625,2962.995,186.002,187.073,65.737,54.729,54.977,60.267,58.638,56.047,1.046,15.337,12.128,0.390,1,0.963,0,1.000,0.118,170.497,1.395,0.953
2066,1,2066,4550.955,4552.979,3608.231,3701.621,211.049,215.004,78.455,55.361,57.394,67.780,76.260,57.689,1.322,17.097,12.344,0.546,1,0.975,0,1.000,0.148,36.168,1.479,0.965
2067,1,2067,3831.724,4579.414,8252.237,8422.036,319.254,326.426,110.952,93.240,90.467,102.504,99.068,93.240,1.062,25.848,12.351,0.259,1,0.980,0,1.000,0.154,86.982,1.591,0.989
2068,1,2068,5875.274,4570.498,6104.278,6291.057,281.911,283.978,103.017,77.214,73.018,88.160,91.215,78.184,1.167,21.653,13.019,0.449,1,0.970,0,0.965,0.124,130.790,1.550,0.988
2069,1,2069,1935.888,4586.111,11079.393,11291.642,390.198,390.557,132.022,113.391,103.099,118.772,123.963,112.132,1.106,28.394,13.742,0.277,1,0.981,0,0.914,0.090,139.982,1.647,0.996
2070,1,2070,4750.017,4599.575,8990.863,9194.622,345.338,349.647,134.444,86.003,86.042,106.993,131.861,88.618,1.488,26.035,13.264,0.601,1,0.978,0,0.947,0.137,121.465,1.593,0.990
2071,1,2071,429.476,4577.401,4762.865,4873.235,239.627,243.701,84.700,71.421,70.895,77.873,75.758,72.844,1.040,19.876,12.056,0.369,1,0.977,0,1.000,0.145,147.174,1.561,0.966
2072,1,2072,1564.717,4595.930,12921.713,13116.982,398.298,404.225,138.518,113.636,116.550,128.267,134.033,113.636,1.179,32.442,12.277,0.394,1,0.985,0,1.000,0.141,167.935,1.696,0.994
2073,1,2073,3175.976,4606.501,12174.597,12573.625,393.730,397.006,139.008,116.254,110.569,124.504,121.682,118.894,1.023,30.921,12.733,0.304,1,0.968,0,0.987,0.126,45.560,1.677,0.995
2074,1,2074,5399.185,4586.943,4007.259,4177.058,224.674,227.895,79.263,64.001,59.998,71.430,75.758,64.103,1.182,17.836,12.597,0.443,1,0.959,0,0.998,0.140,83.980,1.513,0.964
2075,1,2075,1344.454,4602.436,9695.530,9899.289,349.161,352.829,126.068,96.154,97.687,111.107,113.636,96.154,1.182,27.768,12.574,0.417,1,0.979,0,0.999,0.132,104.894,1.632,0.995
2076,1,2076,5501.604,4588.475,5824.110,6002.399,275.058,278.669,93.966,76.657,75.758,86.113,89.761,77.749,1.154,21.174,12.990,0.351,1,0.970,0,0.967,0.138,75.448,1.635,0.965
2077,1,2077,3993.437,4588.495,6418.407,6528.776,285.152,291.157,107.809,75.758,76.649,90.400,101.981,75.758,1.346,22.509,12.668,0.510,1,0.983,0,0.992,0.152,163.593,1.551,0.989
2078,1,2078,5096.130,4593.412,4440.247,4584.576,242.576,243.883,84.850,66.039,65.153,75.190,77.420,64.499,1.200,18.305,13.252,0.359,1,0.969,0,0.948,0.117,102.595,1.544,0.966
2079,1,2079,308.757,4587.572,4669.476,4754.375,247.063,254.373,95.844,52.448,58.275,77.106,93.240,52.448,1.778,18.900,13.072,0.646,1,0.982,0,0.961,0.165,176.799,1.460,0.982
2080,1,2080,4630.414,4638.019,13541.480,14466.885,449.429,451.483,165.495,109.100,101.773,131.307,158.766,111.334,1.426,30.130,14.916,0.583,1,0.936,0,0.842,0.114,136.891,1.705,0.998
2081,1,2081,1224.276,4590.011,3319.573,3379.003,212.005,220.603,84.045,53.569,53.727,65.012,82.413,53.569,1.538,15.658,13.540,0.577,1,0.982,0,0.928,0.178,147.268,1.432,0.965
2082,1,2082,2572.105,4591.389,2343.228,2428.127,170.385,171.492,60.069,49.448,48.055,54.621,56.047,53.171,1.054,13.753,12.389,0.404,1,0.965,0,1.000,0.121,51.567,1.356,0.953
2083,1,2083,1182.138,4618.313,3905.380,4049.709,243.240,247.564,96.198,56.465,53.727,70.516,94.865,53.727,1.766,16.056,15.150,0.685,1,0.964,0,0.829,0.147,119.387,1.507,0.966
2084,1,2084,2909.532,4605.898,4321.388,4491.187,237.343,240.223,87.413,66.039,64.367,74.177,75.758,69.930,1.083,18.207,13.036,0.441,1,0.962,0,0.964,0.136,146.172,1.534,0.966
2085,1,2085,4265.689,4628.163,10187.947,10544.525,382.308,384.890,149.768,96.644,93.966,113.893,122.378,104.895,1.167,26.649,14.346,0.539,1,0.966,0,0.876,0.122,120.242,1.623,0.995
2086,1,2086,4674.958,4590.693,1324.433,1358.393,121.911,125.679,42.023,34.965,36.856,41.065,37.879,34.965,1.083,10.864,11.222,0.328,1,0.975,0,1.000,0.166,86.874,1.209,0.863
2087,1,2087,182.109,4625.551,10281.337,10451.136,360.210,366.705,134.317,105.715,104.246,114.414,107.809,107.809,1.000,28.543,12.620,0.420,1,0.984,0,0.996,0.147,45.816,1.659,0.996
2088,1,2088,1721.788,4628.815,9067.273,9347.442,344.009,351.857,126.505,96.836,87.413,107.447,110.723,104.895,1.056,26.358,13.052,0.492,1,0.970,0,0.963,0.155,44.027,1.614,0.996
2089,1,2089,3265.773,4606.183,2479.067,2504.537,168.100,173.512,62.764,46.620,52.123,56.182,58.275,46.620,1.250,14.748,11.399,0.468,1,0.990,0,1.000,0.168,76.781,1.352,0.952
2090,1,2090,3422.091,4620.314,5909.009,6163.708,278.671,282.659,100.641,80.563,74.172,86.739,89.761,81.272,1.104,21.204,13.142,0.333,1,0.959,0,0.956,0.140,177.194,1.535,0.989
2091,1,2091,5558.004,4617.874,3463.902,3642.191,220.105,223.259,83.335,53.426,46.983,66.411,77.146,53.171,1.451,15.738,13.986,0.627,1,0.951,0,0.898,0.140,66.278,1.469,0.956
2092,1,2092,1100.217,4652.398,12191.577,12548.155,397.051,397.662,137.534,108.289,106.979,124.591,136.574,107.493,1.271,30.705,12.931,0.444,1,0.972,0,0.972,0.097,34.760,1.685,0.996
2093,1,2093,3625.384,4616.904,3166.754,3234.673,196.387,199.546,70.534,56.881,57.394,63.498,64.103,58.275,1.100,16.125,12.179,0.442,1,0.979,0,1.000,0.144,52.305,1.431,0.951
2094,1,2094,856.475,4639.811,11622.750,11902.918,404.487,412.647,147.713,110.723,101.773,121.649,142.774,110.723,1.289,28.735,14.077,0.443,1,0.976,0,0.893,0.151,166.239,1.650,0.996
2095,1,2095,3942.697,4618.036,1248.024,1324.433,128.765,131.357,49.790,34.129,32.965,39.863,47.789,35.086,1.362,9.692,13.285,0.604,1,0.942,0,0.946,0.151,152.376,1.161,0.933
2096,1,2096,5626.152,4662.849,12115.167,12514.195,404.196,403.126,138.916,106.147,104.246,124.199,130.470,105.621,1.235,29.974,13.485,0.423,0.997,0.968,0,0.932,0.105,67.432,1.679,0.995
2097,1,2097,738.789,4689.875,23559.628,24221.845,586.667,588.359,224.737,145.003,138.518,173.197,221.522,145.950,1.518,40.158,14.609,0.570,1,0.973,0,0.860,0.106,156.670,1.696,0.998
2098,1,2098,2498.198,4648.740,5543.941,5959.949,285.443,288.053,112.472,64.598,64.103,84.016,104.123,63.637,1.636,19.422,14.697,0.619,1,0.930,0,0.855,0.129,108.924,1.514,0.993
2099,1,2099,4832.999,4628.045,1400.843,1443.293,127.436,131.005,44.477,37.879,39.092,42.233,37.879,37.879,1.000,10.993,11.593,0.292,1,0.971,0,1.000,0.162,122.722,1.221,0.861
2100,1,2100,4917.823,4679.731,16394.105,16716.723,471.818,474.275,166.288,128.205,127.807,144.477,160.706,126.639,1.269,34.747,13.579,0.440,1,0.981,0,0.925,0.116,78.929,1.772,0.999
2101,1,2101,2440.879,4640.213,2385.678,2597.927,207.145,207.719,84.700,43.706,41.207,55.114,83.335,43.706,1.907,11.517,17.986,0.626,1,0.918,0,0.699,0.105,136.371,1.360,0.964
2102,1,2102,307.335,4656.720,6681.595,6876.864,292.960,295.464,101.773,87.413,82.413,92.235,92.141,89.381,1.031,22.807,12.845,0.266,1,0.972,0,0.978,0.127,21.912,1.586,0.987
2103,1,2103,483.281,4657.017,3752.561,3820.480,217.529,223.288,88.618,55.629,57.689,69.122,78.671,58.275,1.350,17.251,12.610,0.595,1,0.982,0,0.997,0.160,118.890,1.484,0.964
2104,1,2104,5453.891,4653.646,2962.995,3047.894,191.818,194.997,74.628,51.599,52.123,61.422,64.103,52.448,1.222,15.447,12.418,0.524,1,0.972,0,1.000,0.145,119.468,1.410,0.953
2105,1,2105,3891.084,4668.958,10086.068,10272.847,379.522,384.329,143.249,105.037,93.966,113.322,117.457,113.487,1.035,26.576,14.281,0.496,1,0.982,0,0.880,0.137,173.342,1.653,0.997
